locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEGBENGL_02134	CDS	189				hypothetical protein
DEGBENGL_02135	CDS	1419	ileS_2	6.1.1.5	COG0060	Isoleucine--tRNA ligase
DEGBENGL_02136	CDS	198				hypothetical protein
DEGBENGL_02137	CDS	261				hypothetical protein
DEGBENGL_02138	CDS	471				Single-stranded DNA-binding protein
DEGBENGL_02139	CDS	327				hypothetical protein
DEGBENGL_02140	CDS	390				hypothetical protein
DEGBENGL_02141	CDS	597				hypothetical protein
DEGBENGL_02142	CDS	228				hypothetical protein
DEGBENGL_02143	CDS	174				hypothetical protein
DEGBENGL_02144	CDS	204				hypothetical protein
DEGBENGL_02145	CDS	105				hypothetical protein
DEGBENGL_02146	CDS	660				hypothetical protein
DEGBENGL_02147	CDS	990	pdxS_2	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
DEGBENGL_02148	CDS	276	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
DEGBENGL_02149	CDS	276				hypothetical protein
DEGBENGL_02150	CDS	1275				hypothetical protein
DEGBENGL_02151	CDS	339	katG2_1	1.11.1.21	COG0376	Catalase-peroxidase 2
DEGBENGL_02152	CDS	210				hypothetical protein
DEGBENGL_02153	CDS	1083	glmU_1		COG1208	Bifunctional protein GlmU
DEGBENGL_02154	CDS	1326				hypothetical protein
DEGBENGL_02155	CDS	1320				hypothetical protein
DEGBENGL_02156	CDS	441				hypothetical protein
DEGBENGL_02157	CDS	348				hypothetical protein
DEGBENGL_02158	CDS	426				hypothetical protein
DEGBENGL_02159	CDS	324				hypothetical protein
DEGBENGL_02160	CDS	2319				hypothetical protein
DEGBENGL_02161	CDS	1266				hypothetical protein
DEGBENGL_02162	CDS	519				hypothetical protein
DEGBENGL_02163	CDS	333				hypothetical protein
DEGBENGL_02164	CDS	174				hypothetical protein
DEGBENGL_02165	CDS	168				hypothetical protein
DEGBENGL_02166	CDS	321				hypothetical protein
DEGBENGL_02167	CDS	324				hypothetical protein
DEGBENGL_02168	CDS	759				hypothetical protein
DEGBENGL_02169	CDS	744	hisZ			ATP phosphoribosyltransferase regulatory subunit
DEGBENGL_02170	CDS	1392	allB_2	3.5.2.5		Allantoinase
DEGBENGL_02171	CDS	666	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
DEGBENGL_02172	CDS	606				hypothetical protein
DEGBENGL_02173	CDS	525				hypothetical protein
DEGBENGL_02174	CDS	840				hypothetical protein
DEGBENGL_02175	CDS	516				hypothetical protein
DEGBENGL_02176	CDS	501				hypothetical protein
DEGBENGL_02177	CDS	546				hypothetical protein
DEGBENGL_02178	CDS	324				hypothetical protein
DEGBENGL_02179	CDS	975				hypothetical protein
DEGBENGL_02180	CDS	945				hypothetical protein
DEGBENGL_02181	CDS	384				hypothetical protein
DEGBENGL_02182	CDS	2595				hypothetical protein
DEGBENGL_02183	CDS	294				hypothetical protein
DEGBENGL_02184	CDS	144				hypothetical protein
DEGBENGL_02185	tmRNA	361	ssrA			transfer-messenger RNA, SsrA
DEGBENGL_02186	CDS	516				hypothetical protein
DEGBENGL_02187	CDS	867				hypothetical protein
DEGBENGL_02188	CDS	960	gmd_1	4.2.1.47		GDP-mannose 4,6-dehydratase
DEGBENGL_02189	CDS	891				hypothetical protein
DEGBENGL_02190	CDS	621				hypothetical protein
DEGBENGL_02191	CDS	390				hypothetical protein
DEGBENGL_02192	CDS	717				hypothetical protein
DEGBENGL_02193	CDS	435				hypothetical protein
DEGBENGL_02194	CDS	954				hypothetical protein
DEGBENGL_02195	CDS	147				hypothetical protein
DEGBENGL_02196	CDS	402				hypothetical protein
DEGBENGL_02197	CDS	495				hypothetical protein
DEGBENGL_02198	CDS	777				hypothetical protein
DEGBENGL_02199	CDS	270	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
DEGBENGL_02200	CDS	261				hypothetical protein
DEGBENGL_02201	tRNA	75				tRNA-Ile(gat)
DEGBENGL_02202	tRNA	76				tRNA-Ala(tgc)
DEGBENGL_02203	rRNA	2075				23S ribosomal RNA (partial)
DEGBENGL_02204	CDS	927	ilvE	2.6.1.42	COG0115	Putative branched-chain-amino-acid aminotransferase
DEGBENGL_02205	CDS	189				hypothetical protein
DEGBENGL_02206	CDS	567				hypothetical protein
DEGBENGL_02207	CDS	600				hypothetical protein
DEGBENGL_02208	CDS	807				hypothetical protein
DEGBENGL_02209	CDS	141				hypothetical protein
DEGBENGL_02210	CDS	165				hypothetical protein
DEGBENGL_02211	CDS	342				hypothetical protein
DEGBENGL_02212	CDS	3417				hypothetical protein
DEGBENGL_02213	CDS	837				hypothetical protein
DEGBENGL_02214	CDS	444				hypothetical protein
DEGBENGL_02215	CDS	1026	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
DEGBENGL_02216	CDS	321	ruvA_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvA
DEGBENGL_02217	CDS	1149	der_1			GTPase Der
DEGBENGL_02218	CDS	321				hypothetical protein
DEGBENGL_02219	CDS	321				hypothetical protein
DEGBENGL_02220	CDS	903	der_2			GTPase Der
DEGBENGL_02221	CDS	1113				hypothetical protein
DEGBENGL_02222	CDS	735	mhpD_1	4.2.1.80		2-keto-4-pentenoate hydratase
DEGBENGL_02223	CDS	408				hypothetical protein
DEGBENGL_02224	CDS	885	garR_2	1.1.1.60		2-hydroxy-3-oxopropionate reductase
DEGBENGL_02225	CDS	789				hypothetical protein
DEGBENGL_02226	CDS	915				hypothetical protein
DEGBENGL_02227	CDS	1317				hypothetical protein
DEGBENGL_02228	CDS	1665				hypothetical protein
DEGBENGL_02229	CDS	471				hypothetical protein
DEGBENGL_02230	CDS	2382				hypothetical protein
DEGBENGL_02231	CDS	591				hypothetical protein
DEGBENGL_02232	CDS	258				hypothetical protein
DEGBENGL_02233	CDS	705				hypothetical protein
DEGBENGL_02234	CDS	294				hypothetical protein
DEGBENGL_02235	CDS	525				hypothetical protein
DEGBENGL_02236	CDS	462				hypothetical protein
DEGBENGL_02237	CDS	231				hypothetical protein
DEGBENGL_02238	CDS	1068	pat_2	2.6.1.-		Putative phenylalanine aminotransferase
DEGBENGL_02239	CDS	975				hypothetical protein
DEGBENGL_02240	CDS	303				hypothetical protein
DEGBENGL_02241	CDS	1068	pat_3	2.6.1.-		Putative phenylalanine aminotransferase
DEGBENGL_02242	CDS	156				hypothetical protein
DEGBENGL_02243	CDS	822	mutM_1	4.2.99.18		Formamidopyrimidine-DNA glycosylase
DEGBENGL_02244	CDS	555				hypothetical protein
DEGBENGL_02245	CDS	372				hypothetical protein
DEGBENGL_02246	CDS	255				hypothetical protein
DEGBENGL_02247	CDS	1074				hypothetical protein
DEGBENGL_02248	CDS	384				hypothetical protein
DEGBENGL_02249	CDS	1446	tpsp		COG0380	Bifunctional trehalose-6-phosphate synthase/phosphatase
DEGBENGL_02250	CDS	339	groS_3			10 kDa chaperonin
DEGBENGL_02251	tRNA	91				tRNA-Ser(gct)
DEGBENGL_02252	CDS	501				hypothetical protein
DEGBENGL_02253	CDS	1182	glcV_1	7.5.2.-	COG3839	Glucose import ATP-binding protein GlcV
DEGBENGL_02254	CDS	939				hypothetical protein
DEGBENGL_02255	CDS	1014				hypothetical protein
DEGBENGL_02256	CDS	477				hypothetical protein
DEGBENGL_02257	CDS	936	garR_3	1.1.1.60		2-hydroxy-3-oxopropionate reductase
DEGBENGL_02258	CDS	1086	frsA	3.1.-.-		Esterase FrsA
DEGBENGL_02259	CDS	1122				hypothetical protein
DEGBENGL_02260	CDS	735	livG_1		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
DEGBENGL_02261	CDS	1818	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEGBENGL_02262	CDS	876				hypothetical protein
DEGBENGL_02263	CDS	1362				hypothetical protein
DEGBENGL_02264	CDS	942				hypothetical protein
DEGBENGL_02265	CDS	486				hypothetical protein
DEGBENGL_02266	CDS	408				hypothetical protein
DEGBENGL_02267	CDS	663				hypothetical protein
DEGBENGL_02268	CDS	1548				hypothetical protein
DEGBENGL_02269	CDS	972				hypothetical protein
DEGBENGL_02270	CDS	906				hypothetical protein
DEGBENGL_02271	CDS	285				hypothetical protein
DEGBENGL_02272	CDS	849	atpB_5	7.1.2.2		ATP synthase subunit beta
DEGBENGL_02273	CDS	426	atpC_4			ATP synthase epsilon chain
DEGBENGL_02274	CDS	615				hypothetical protein
DEGBENGL_02275	CDS	1341				hypothetical protein
DEGBENGL_02276	CDS	1125	serC_2	2.6.1.52	COG1932	Phosphoserine aminotransferase
DEGBENGL_02277	CDS	438				hypothetical protein
DEGBENGL_02278	CDS	1131	dadA_2	1.4.99.-		D-amino acid dehydrogenase
DEGBENGL_02279	CDS	783				hypothetical protein
DEGBENGL_02280	CDS	456				hypothetical protein
DEGBENGL_02281	CDS	378				hypothetical protein
DEGBENGL_02282	CDS	99				hypothetical protein
DEGBENGL_02283	CDS	543				hypothetical protein
DEGBENGL_02284	CDS	243				hypothetical protein
DEGBENGL_02285	CDS	717				hypothetical protein
DEGBENGL_02286	CDS	306				hypothetical protein
DEGBENGL_02287	CDS	771	xerC_4			Tyrosine recombinase XerC
DEGBENGL_02288	CDS	2025				hypothetical protein
DEGBENGL_02289	CDS	960				hypothetical protein
DEGBENGL_02290	CDS	702	bioD_1	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
DEGBENGL_02291	CDS	711				hypothetical protein
DEGBENGL_02292	CDS	579				hypothetical protein
DEGBENGL_02293	CDS	384				hypothetical protein
DEGBENGL_02294	CDS	471				hypothetical protein
DEGBENGL_02295	CDS	1383				hypothetical protein
DEGBENGL_02296	CDS	249				hypothetical protein
DEGBENGL_02297	CDS	774				hypothetical protein
DEGBENGL_02298	CDS	702				hypothetical protein
DEGBENGL_02299	CDS	369				hypothetical protein
DEGBENGL_02300	CDS	336				hypothetical protein
DEGBENGL_02301	CDS	789				hypothetical protein
DEGBENGL_02302	CDS	318	coaX_1	2.7.1.33		Type III pantothenate kinase
DEGBENGL_02303	CDS	633				hypothetical protein
DEGBENGL_02304	tRNA	76				tRNA-Thr(tgt)
DEGBENGL_02305	CDS	951				hypothetical protein
DEGBENGL_02306	CDS	576				hypothetical protein
DEGBENGL_02307	CDS	174				hypothetical protein
DEGBENGL_02308	CDS	297				hypothetical protein
DEGBENGL_02309	CDS	1029	recA_1			Protein RecA
DEGBENGL_02310	CDS	414				hypothetical protein
DEGBENGL_02311	CDS	624				hypothetical protein
DEGBENGL_02312	CDS	612				hypothetical protein
DEGBENGL_02313	CDS	795				hypothetical protein
DEGBENGL_02314	CDS	747				hypothetical protein
DEGBENGL_02315	CDS	399	proS_2	6.1.1.15	COG0442	Proline--tRNA ligase
DEGBENGL_02316	CDS	591	suhB_2	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
DEGBENGL_02317	CDS	324				hypothetical protein
DEGBENGL_02318	CDS	459				hypothetical protein
DEGBENGL_02319	CDS	294				hypothetical protein
DEGBENGL_02320	CDS	225				hypothetical protein
DEGBENGL_02321	CDS	102				hypothetical protein
DEGBENGL_02322	CDS	285				hypothetical protein
DEGBENGL_02323	CDS	156				hypothetical protein
DEGBENGL_02324	CDS	414				hypothetical protein
DEGBENGL_02325	CDS	903				hypothetical protein
DEGBENGL_02326	CDS	309				hypothetical protein
DEGBENGL_02327	CDS	582	nusG_1			Transcription termination/antitermination protein NusG
DEGBENGL_02328	CDS	459				hypothetical protein
DEGBENGL_02329	tRNA	74				tRNA-Trp(cca)
DEGBENGL_02330	CDS	1080	tuf_2		COG5256	Elongation factor 1-alpha
DEGBENGL_02331	CDS	510				hypothetical protein
DEGBENGL_02332	CDS	1044				hypothetical protein
DEGBENGL_02333	CDS	624				hypothetical protein
DEGBENGL_02334	CDS	411				hypothetical protein
DEGBENGL_02335	CDS	396				hypothetical protein
DEGBENGL_02336	CDS	627	tolQ_1			Tol-Pal system protein TolQ
DEGBENGL_02337	CDS	315				hypothetical protein
DEGBENGL_02338	CDS	339				hypothetical protein
DEGBENGL_02339	CDS	165				hypothetical protein
DEGBENGL_02340	CDS	306				hypothetical protein
DEGBENGL_02341	CDS	156				hypothetical protein
DEGBENGL_02342	CDS	1419				hypothetical protein
DEGBENGL_02343	CDS	303				hypothetical protein
DEGBENGL_02344	CDS	159				hypothetical protein
DEGBENGL_02345	CDS	657				hypothetical protein
DEGBENGL_02346	CDS	354				hypothetical protein
DEGBENGL_02347	CDS	771				hypothetical protein
DEGBENGL_02348	CDS	1401	potE_1			Putrescine transporter PotE
DEGBENGL_02349	CDS	186				hypothetical protein
DEGBENGL_02350	CDS	255				hypothetical protein
DEGBENGL_02351	CDS	498				hypothetical protein
DEGBENGL_02352	CDS	489				hypothetical protein
DEGBENGL_02353	CDS	939				hypothetical protein
DEGBENGL_02354	CDS	294				hypothetical protein
DEGBENGL_02355	CDS	1296				hypothetical protein
DEGBENGL_02356	CDS	1134				hypothetical protein
DEGBENGL_02357	CDS	126				hypothetical protein
DEGBENGL_02358	CDS	780				hypothetical protein
DEGBENGL_02359	CDS	183				hypothetical protein
DEGBENGL_02360	CDS	1095				hypothetical protein
DEGBENGL_02361	CDS	699	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
DEGBENGL_02362	CDS	753				hypothetical protein
DEGBENGL_02363	CDS	1386	fcl_4	1.1.1.271		GDP-L-fucose synthase
DEGBENGL_02364	CDS	879				hypothetical protein
DEGBENGL_02365	CDS	1014	map	3.4.11.18	COG0024	Methionine aminopeptidase
DEGBENGL_02366	CDS	627	sua5_2	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
DEGBENGL_02367	CDS	240				hypothetical protein
DEGBENGL_02368	CDS	378				hypothetical protein
DEGBENGL_02369	CDS	267				hypothetical protein
DEGBENGL_02370	CDS	1119	ftsZ1_1		COG0206	Cell division protein FtsZ 1
DEGBENGL_02371	CDS	228				hypothetical protein
DEGBENGL_02372	CDS	300				hypothetical protein
DEGBENGL_02373	CDS	276				hypothetical protein
DEGBENGL_02374	CDS	1077				hypothetical protein
DEGBENGL_02375	CDS	501				hypothetical protein
DEGBENGL_02376	CDS	462				hypothetical protein
DEGBENGL_02377	CDS	810				hypothetical protein
DEGBENGL_02378	CDS	279				hypothetical protein
DEGBENGL_02379	CDS	336				hypothetical protein
DEGBENGL_02380	CDS	285				hypothetical protein
DEGBENGL_02381	CDS	387				hypothetical protein
DEGBENGL_02382	CDS	1080				hypothetical protein
DEGBENGL_02383	CDS	489				hypothetical protein
DEGBENGL_02384	CDS	1143	gcvT_2	2.1.2.10	COG0404	putative aminomethyltransferase
DEGBENGL_02385	CDS	207				hypothetical protein
DEGBENGL_02386	CDS	183				hypothetical protein
DEGBENGL_02387	CDS	702				hypothetical protein
DEGBENGL_02388	CDS	312				hypothetical protein
DEGBENGL_02389	CDS	882	lpdA_1	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
DEGBENGL_02390	CDS	1506	rnj_1	3.1.-.-		Ribonuclease J
DEGBENGL_02391	CDS	363				hypothetical protein
DEGBENGL_02392	CDS	720				hypothetical protein
DEGBENGL_02393	CDS	462				hypothetical protein
DEGBENGL_02394	CDS	774	zupT_2			Zinc transporter ZupT
DEGBENGL_02395	CDS	897	fieF_2			Ferrous-iron efflux pump FieF
DEGBENGL_02396	CDS	312				hypothetical protein
DEGBENGL_02397	CDS	192				hypothetical protein
DEGBENGL_02398	CDS	1296	purA_2	6.3.4.4	COG0104	Adenylosuccinate synthetase
DEGBENGL_02399	CDS	447				hypothetical protein
DEGBENGL_02400	CDS	264				hypothetical protein
DEGBENGL_02401	CDS	606	ves_1			Protein Ves
DEGBENGL_02402	CDS	282				hypothetical protein
DEGBENGL_02403	CDS	660				hypothetical protein
DEGBENGL_02404	CDS	996	lcdH_3	1.1.1.108		L-carnitine dehydrogenase
DEGBENGL_02405	CDS	936				hypothetical protein
DEGBENGL_02406	CDS	1578				hypothetical protein
DEGBENGL_02407	CDS	786				hypothetical protein
DEGBENGL_02408	CDS	993				hypothetical protein
DEGBENGL_02409	CDS	429				hypothetical protein
DEGBENGL_02410	CDS	840	panB_1	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
DEGBENGL_02411	CDS	1254	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
DEGBENGL_02412	CDS	180				hypothetical protein
DEGBENGL_02413	CDS	807	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DEGBENGL_02414	CDS	483				hypothetical protein
DEGBENGL_02415	CDS	1065	pepQ_3	3.4.13.9	COG0006	Xaa-Pro dipeptidase
DEGBENGL_02416	CDS	885				hypothetical protein
DEGBENGL_02417	CDS	207				hypothetical protein
DEGBENGL_02418	CDS	495				hypothetical protein
DEGBENGL_02419	CDS	498				hypothetical protein
DEGBENGL_02420	CDS	1023	rtc	6.5.1.5	COG0430	RNA 3'-terminal phosphate cyclase
DEGBENGL_02421	CDS	495		2.7.7.1	COG1056	Nicotinamide-nucleotide adenylyltransferase
DEGBENGL_02422	CDS	1221				hypothetical protein
DEGBENGL_02423	CDS	918	ftr_1	2.3.1.101	COG2037	Formylmethanofuran--tetrahydromethanopterin formyltransferase
DEGBENGL_02424	CDS	1185				hypothetical protein
DEGBENGL_02425	CDS	930				hypothetical protein
DEGBENGL_02426	CDS	1047				hypothetical protein
DEGBENGL_02427	CDS	1926				hypothetical protein
DEGBENGL_02428	CDS	1683				hypothetical protein
DEGBENGL_02429	CDS	228				hypothetical protein
DEGBENGL_02430	CDS	618	tolQ_2			Tol-Pal system protein TolQ
DEGBENGL_02431	CDS	399				hypothetical protein
DEGBENGL_02432	CDS	411				hypothetical protein
DEGBENGL_02433	CDS	615				hypothetical protein
DEGBENGL_02434	CDS	753	tfrB_1	1.3.4.1	COG0247	Fumarate reductase (CoM/CoB) subunit B
DEGBENGL_02435	CDS	228				hypothetical protein
DEGBENGL_02436	CDS	474				hypothetical protein
DEGBENGL_02437	CDS	405				hypothetical protein
DEGBENGL_02438	CDS	753	kdsB_1	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
DEGBENGL_02439	CDS	324	lpxK_2	2.7.1.130		Tetraacyldisaccharide 4'-kinase
DEGBENGL_02440	CDS	168				hypothetical protein
DEGBENGL_02441	CDS	222				hypothetical protein
DEGBENGL_02442	CDS	273				hypothetical protein
DEGBENGL_02443	CDS	444				hypothetical protein
DEGBENGL_02444	CDS	411				hypothetical protein
DEGBENGL_02445	CDS	285				hypothetical protein
DEGBENGL_02446	CDS	657				hypothetical protein
DEGBENGL_02447	CDS	273				hypothetical protein
DEGBENGL_02448	CDS	141				hypothetical protein
DEGBENGL_02449	CDS	129				hypothetical protein
DEGBENGL_02450	tRNA	75				tRNA-Ala(tgc)
DEGBENGL_02451	tRNA	75				tRNA-Ile(gat)
DEGBENGL_02452	CDS	615				hypothetical protein
DEGBENGL_02453	CDS	759	aglK_1	2.4.1.153		UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminyltransferase
DEGBENGL_02454	CDS	1284				hypothetical protein
DEGBENGL_02455	CDS	1212	argE	3.5.1.16		Acetylornithine deacetylase
DEGBENGL_02456	CDS	162				hypothetical protein
DEGBENGL_02457	CDS	1392				hypothetical protein
DEGBENGL_02458	CDS	588				hypothetical protein
DEGBENGL_02459	CDS	1440				hypothetical protein
DEGBENGL_02460	CDS	507	clpP_1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
DEGBENGL_02461	CDS	963				hypothetical protein
DEGBENGL_02462	CDS	1017	epd_3	1.2.1.72		D-erythrose-4-phosphate dehydrogenase
DEGBENGL_02463	CDS	177				hypothetical protein
DEGBENGL_02464	CDS	204				hypothetical protein
DEGBENGL_02465	CDS	105				hypothetical protein
DEGBENGL_02466	CDS	270				hypothetical protein
DEGBENGL_02467	CDS	303				hypothetical protein
DEGBENGL_02468	CDS	291				hypothetical protein
DEGBENGL_02469	CDS	513				hypothetical protein
DEGBENGL_02470	CDS	600				hypothetical protein
DEGBENGL_02471	CDS	609				hypothetical protein
DEGBENGL_02472	tRNA	75				tRNA-Lys(ttt)
DEGBENGL_02473	CDS	1509				hypothetical protein
DEGBENGL_02474	CDS	342				hypothetical protein
DEGBENGL_02475	CDS	837		3.5.1.4	COG0154	Amidase
DEGBENGL_02476	CDS	504				hypothetical protein
DEGBENGL_02477	CDS	492				hypothetical protein
DEGBENGL_02478	CDS	243				hypothetical protein
DEGBENGL_02479	CDS	522				hypothetical protein
DEGBENGL_02480	rRNA	1383				16S ribosomal RNA
DEGBENGL_02481	CDS	195				hypothetical protein
DEGBENGL_02482	CDS	114				hypothetical protein
DEGBENGL_02483	CDS	174				hypothetical protein
DEGBENGL_02484	CDS	258				hypothetical protein
DEGBENGL_02485	CDS	699				hypothetical protein
DEGBENGL_02486	CDS	162				hypothetical protein
DEGBENGL_02487	CDS	237				hypothetical protein
DEGBENGL_02488	CDS	471	rps7_1		COG0049	30S ribosomal protein S7
DEGBENGL_02489	CDS	375				hypothetical protein
DEGBENGL_02490	CDS	156	rpoC_2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
DEGBENGL_02491	CDS	258				hypothetical protein
DEGBENGL_02492	CDS	378				hypothetical protein
DEGBENGL_02493	CDS	258		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
DEGBENGL_02494	CDS	666				hypothetical protein
DEGBENGL_02495	CDS	504				hypothetical protein
DEGBENGL_02496	CDS	861				hypothetical protein
DEGBENGL_02497	CDS	312				hypothetical protein
DEGBENGL_02498	CDS	486				hypothetical protein
DEGBENGL_02499	CDS	237				hypothetical protein
DEGBENGL_02500	CDS	228				hypothetical protein
DEGBENGL_02501	CDS	2169				hypothetical protein
DEGBENGL_02502	CDS	570				hypothetical protein
DEGBENGL_02503	CDS	342				hypothetical protein
DEGBENGL_02504	CDS	876	fpoN_2	1.12.98.3	COG1007	F(420)H(2) dehydrogenase subunit N
DEGBENGL_02505	CDS	543				hypothetical protein
DEGBENGL_02506	CDS	624				hypothetical protein
DEGBENGL_02507	CDS	858		4.2.1.116	COG1024	3-hydroxypropionyl-coenzyme A dehydratase
DEGBENGL_02508	CDS	291				hypothetical protein
DEGBENGL_02509	rRNA	2584				23S ribosomal RNA (partial)
DEGBENGL_02510	rRNA	97				5.8S ribosomal RNA (partial)
DEGBENGL_02511	CDS	234				hypothetical protein
DEGBENGL_02512	CDS	885	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
DEGBENGL_02513	CDS	534				hypothetical protein
DEGBENGL_02514	CDS	381				hypothetical protein
DEGBENGL_02515	CDS	1416				hypothetical protein
DEGBENGL_02516	CDS	795	aroA'	2.2.1.10	COG1830	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
DEGBENGL_02517	CDS	453				hypothetical protein
DEGBENGL_02518	CDS	1491				hypothetical protein
DEGBENGL_02519	CDS	1449		1.2.1.89	COG1012	D-glyceraldehyde dehydrogenase (NADP(+))
DEGBENGL_02520	CDS	1305	hemL_1	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
DEGBENGL_02521	CDS	1470				hypothetical protein
