locus_tag	ftype	length_bp	gene	EC_number	COG	product
PGLLGMOK_01767	CDS	411	yqgF_1	3.1.-.-		Putative pre-16S rRNA nuclease
PGLLGMOK_01768	CDS	726				hypothetical protein
PGLLGMOK_01769	CDS	114				hypothetical protein
PGLLGMOK_01770	CDS	390				hypothetical protein
PGLLGMOK_01771	CDS	399				hypothetical protein
PGLLGMOK_01772	CDS	549				hypothetical protein
PGLLGMOK_01773	CDS	297				hypothetical protein
PGLLGMOK_01774	CDS	978				hypothetical protein
PGLLGMOK_01775	CDS	852				hypothetical protein
PGLLGMOK_01776	CDS	144				hypothetical protein
PGLLGMOK_01777	CDS	339			COG0347	putative nitrogen regulatory PII-like protein
PGLLGMOK_01778	CDS	606				hypothetical protein
PGLLGMOK_01779	CDS	1155	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
PGLLGMOK_01780	CDS	930				hypothetical protein
PGLLGMOK_01781	CDS	468				hypothetical protein
PGLLGMOK_01782	CDS	981				hypothetical protein
PGLLGMOK_01783	CDS	675				hypothetical protein
PGLLGMOK_01784	CDS	339				hypothetical protein
PGLLGMOK_01785	CDS	603				hypothetical protein
PGLLGMOK_01786	tRNA	76				tRNA-Lys(ttt)
PGLLGMOK_01787	CDS	624				hypothetical protein
PGLLGMOK_01788	CDS	1125	fpoM_3	1.12.98.3	COG1008	F(420)H(2) dehydrogenase subunit M
PGLLGMOK_01789	CDS	213				hypothetical protein
PGLLGMOK_01790	CDS	171				hypothetical protein
PGLLGMOK_01791	CDS	153				hypothetical protein
PGLLGMOK_01792	CDS	1203	acsA_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
PGLLGMOK_01793	CDS	618				hypothetical protein
PGLLGMOK_01794	CDS	423				hypothetical protein
PGLLGMOK_01795	CDS	177				hypothetical protein
PGLLGMOK_01796	CDS	165				hypothetical protein
PGLLGMOK_01797	CDS	345				hypothetical protein
PGLLGMOK_01798	CDS	702				hypothetical protein
PGLLGMOK_01799	CDS	1683				hypothetical protein
PGLLGMOK_01800	CDS	204				hypothetical protein
PGLLGMOK_01801	CDS	1149				hypothetical protein
PGLLGMOK_01802	CDS	1254				hypothetical protein
PGLLGMOK_01803	CDS	534				hypothetical protein
PGLLGMOK_01804	CDS	585				hypothetical protein
PGLLGMOK_01805	CDS	537				hypothetical protein
PGLLGMOK_01806	CDS	261				hypothetical protein
PGLLGMOK_01807	CDS	1326	iolG_3	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
PGLLGMOK_01808	CDS	990				hypothetical protein
PGLLGMOK_01809	CDS	144				hypothetical protein
PGLLGMOK_01810	CDS	738				hypothetical protein
PGLLGMOK_01811	CDS	642				hypothetical protein
PGLLGMOK_01812	CDS	897				hypothetical protein
PGLLGMOK_01813	CDS	276				hypothetical protein
PGLLGMOK_01814	CDS	258				hypothetical protein
PGLLGMOK_01815	CDS	180				hypothetical protein
PGLLGMOK_01816	CDS	531				hypothetical protein
PGLLGMOK_01817	CDS	210				hypothetical protein
PGLLGMOK_01818	CDS	696				hypothetical protein
PGLLGMOK_01819	CDS	258				hypothetical protein
PGLLGMOK_01820	CDS	171				hypothetical protein
PGLLGMOK_01821	CDS	1206	hutI_1	3.5.2.7		Imidazolonepropionase
PGLLGMOK_01822	CDS	528	hutU_1	4.2.1.49		Urocanate hydratase
PGLLGMOK_01823	CDS	1257				hypothetical protein
PGLLGMOK_01824	CDS	204				hypothetical protein
PGLLGMOK_01825	CDS	435				hypothetical protein
PGLLGMOK_01826	CDS	345				hypothetical protein
PGLLGMOK_01827	CDS	1170	metK_2	2.5.1.6		S-adenosylmethionine synthase
PGLLGMOK_01828	CDS	1326				hypothetical protein
PGLLGMOK_01829	CDS	657				hypothetical protein
PGLLGMOK_01830	CDS	330				hypothetical protein
PGLLGMOK_01831	CDS	639				hypothetical protein
PGLLGMOK_01832	CDS	393				hypothetical protein
PGLLGMOK_01833	CDS	444	uppS_2	2.5.1.89	COG0020	Tritrans,polycis-undecaprenyl-diphosphate synthase (GGDP specific)
PGLLGMOK_01834	CDS	465	nudF_2	3.6.1.13	COG1051	ADP-ribose pyrophosphatase
PGLLGMOK_01835	CDS	384	yjgF_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
PGLLGMOK_01836	CDS	1368				hypothetical protein
PGLLGMOK_01837	CDS	306				hypothetical protein
PGLLGMOK_01838	CDS	891				hypothetical protein
PGLLGMOK_01839	CDS	2118	actP_1			Cation/acetate symporter ActP
PGLLGMOK_01840	CDS	846	pqqB			Coenzyme PQQ synthesis protein B
PGLLGMOK_01841	CDS	1389	mdtB			Multidrug resistance protein MdtB
PGLLGMOK_01842	CDS	297				hypothetical protein
PGLLGMOK_01843	CDS	900				hypothetical protein
PGLLGMOK_01844	CDS	1221				hypothetical protein
PGLLGMOK_01845	CDS	708				hypothetical protein
PGLLGMOK_01846	CDS	249				hypothetical protein
PGLLGMOK_01847	CDS	5250				hypothetical protein
PGLLGMOK_01848	CDS	267				hypothetical protein
PGLLGMOK_01849	CDS	225				hypothetical protein
PGLLGMOK_01850	CDS	294				hypothetical protein
PGLLGMOK_01851	CDS	483				hypothetical protein
PGLLGMOK_01852	CDS	489				hypothetical protein
PGLLGMOK_01853	CDS	321				hypothetical protein
PGLLGMOK_01854	CDS	351				hypothetical protein
PGLLGMOK_01855	CDS	324				hypothetical protein
PGLLGMOK_01856	CDS	1743				hypothetical protein
PGLLGMOK_01857	CDS	498				hypothetical protein
PGLLGMOK_01858	CDS	816				hypothetical protein
PGLLGMOK_01859	CDS	468				hypothetical protein
PGLLGMOK_01860	CDS	279				hypothetical protein
PGLLGMOK_01861	CDS	1104				hypothetical protein
PGLLGMOK_01862	CDS	1023	yegS_1	2.7.1.-		lipid kinase YegS
PGLLGMOK_01863	CDS	1158				hypothetical protein
PGLLGMOK_01864	CDS	723				hypothetical protein
PGLLGMOK_01865	CDS	318				hypothetical protein
PGLLGMOK_01866	CDS	462				hypothetical protein
PGLLGMOK_01867	CDS	132				hypothetical protein
PGLLGMOK_01868	CDS	228				hypothetical protein
PGLLGMOK_01869	CDS	246				hypothetical protein
PGLLGMOK_01870	CDS	327				hypothetical protein
PGLLGMOK_01871	CDS	873				hypothetical protein
PGLLGMOK_01872	CDS	207				hypothetical protein
PGLLGMOK_01873	CDS	132				hypothetical protein
PGLLGMOK_01874	CDS	279				hypothetical protein
PGLLGMOK_01875	CDS	1362				hypothetical protein
PGLLGMOK_01876	CDS	1095	purM_1	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
PGLLGMOK_01877	CDS	507				hypothetical protein
PGLLGMOK_01878	CDS	780				hypothetical protein
PGLLGMOK_01879	CDS	1860				hypothetical protein
PGLLGMOK_01880	CDS	336				hypothetical protein
PGLLGMOK_01881	CDS	1746				hypothetical protein
PGLLGMOK_01882	CDS	939				hypothetical protein
PGLLGMOK_01883	CDS	834				hypothetical protein
PGLLGMOK_01884	CDS	885				hypothetical protein
PGLLGMOK_01885	CDS	564	atpE_1			V-type proton ATPase subunit E
PGLLGMOK_01886	CDS	315				hypothetical protein
PGLLGMOK_01887	CDS	816				hypothetical protein
PGLLGMOK_01888	CDS	1164				hypothetical protein
PGLLGMOK_01889	CDS	399				hypothetical protein
PGLLGMOK_01890	CDS	1299				hypothetical protein
PGLLGMOK_01891	CDS	231				hypothetical protein
PGLLGMOK_01892	CDS	1206				hypothetical protein
PGLLGMOK_01893	CDS	750				hypothetical protein
PGLLGMOK_01894	CDS	2679	ppsA_2	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
PGLLGMOK_01895	CDS	282				hypothetical protein
PGLLGMOK_01896	CDS	891	thiK_1	2.7.1.89		Thiamine kinase
PGLLGMOK_01897	CDS	1467	ubiB_1	2.7.-.-		protein kinase UbiB
PGLLGMOK_01898	CDS	177	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PGLLGMOK_01899	CDS	885				hypothetical protein
PGLLGMOK_01900	CDS	1179	iolG_4	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
PGLLGMOK_01901	CDS	1185				hypothetical protein
PGLLGMOK_01902	CDS	1011				hypothetical protein
PGLLGMOK_01903	rRNA	1040				16S ribosomal RNA (partial)
PGLLGMOK_01904	tRNA	75				tRNA-Ile(gat)
PGLLGMOK_01905	tRNA	75				tRNA-Ala(tgc)
PGLLGMOK_01906	CDS	1392				hypothetical protein
PGLLGMOK_01907	CDS	603				hypothetical protein
PGLLGMOK_01908	CDS	864		3.4.19.1	COG1506	Acylamino-acid-releasing enzyme
PGLLGMOK_01909	CDS	237				hypothetical protein
PGLLGMOK_01910	CDS	1305	ompA			Outer membrane protein A
PGLLGMOK_01911	CDS	195				hypothetical protein
PGLLGMOK_01912	CDS	756				hypothetical protein
PGLLGMOK_01913	CDS	1407				hypothetical protein
PGLLGMOK_01914	CDS	297				hypothetical protein
PGLLGMOK_01915	CDS	1341	dnaA_2			Chromosomal replication initiator protein DnaA
PGLLGMOK_01916	CDS	135				hypothetical protein
PGLLGMOK_01917	CDS	312	rnpA_2	3.1.26.5		Ribonuclease P protein component
PGLLGMOK_01918	CDS	813	yidC_4			Membrane protein insertase YidC
PGLLGMOK_01919	CDS	744				hypothetical protein
PGLLGMOK_01920	CDS	597	rsmG_4	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
PGLLGMOK_01921	CDS	756				hypothetical protein
PGLLGMOK_01922	CDS	795	noc_5			Nucleoid occlusion protein
PGLLGMOK_01923	CDS	951				hypothetical protein
PGLLGMOK_01924	CDS	915	sudA_2	1.8.1.19	COG0493	Sulfide dehydrogenase subunit alpha
PGLLGMOK_01925	CDS	282				hypothetical protein
PGLLGMOK_01926	CDS	699				hypothetical protein
PGLLGMOK_01927	CDS	426				hypothetical protein
PGLLGMOK_01928	CDS	1374	cca	2.7.7.72		CCA-adding enzyme
PGLLGMOK_01929	CDS	462	argR_1			Arginine repressor
PGLLGMOK_01930	CDS	807				hypothetical protein
PGLLGMOK_01931	CDS	1422	pepQ	3.4.13.9		Xaa-Pro dipeptidase
PGLLGMOK_01932	CDS	198				hypothetical protein
PGLLGMOK_01933	CDS	552				hypothetical protein
PGLLGMOK_01934	CDS	213				hypothetical protein
PGLLGMOK_01935	CDS	345				hypothetical protein
PGLLGMOK_01936	CDS	225				hypothetical protein
PGLLGMOK_01937	CDS	480				hypothetical protein
PGLLGMOK_01938	CDS	639				hypothetical protein
PGLLGMOK_01939	CDS	474				hypothetical protein
PGLLGMOK_01940	CDS	480				hypothetical protein
PGLLGMOK_01941	CDS	240				hypothetical protein
PGLLGMOK_01942	CDS	120				hypothetical protein
PGLLGMOK_01943	CDS	813				hypothetical protein
PGLLGMOK_01944	CDS	327				hypothetical protein
PGLLGMOK_01945	CDS	900				hypothetical protein
PGLLGMOK_01946	CDS	1089				hypothetical protein
PGLLGMOK_01947	CDS	1332				hypothetical protein
PGLLGMOK_01948	CDS	561				hypothetical protein
PGLLGMOK_01949	CDS	315				hypothetical protein
PGLLGMOK_01950	CDS	309				hypothetical protein
PGLLGMOK_01951	CDS	264				hypothetical protein
PGLLGMOK_01952	CDS	906	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PGLLGMOK_01953	CDS	111				hypothetical protein
PGLLGMOK_01954	CDS	228				hypothetical protein
PGLLGMOK_01955	CDS	1347		1.14.13.239		Carnitine monooxygenase oxygenase subunit
PGLLGMOK_01956	CDS	918				hypothetical protein
PGLLGMOK_01957	CDS	867	petB_2			Cytochrome b6
PGLLGMOK_01958	CDS	1545	rpoA1_2	2.7.7.6		DNA-directed RNA polymerase subunit A'
PGLLGMOK_01959	CDS	684				hypothetical protein
PGLLGMOK_01960	CDS	162				hypothetical protein
PGLLGMOK_01961	CDS	915	ilvE_2	2.6.1.42	COG0115	Putative branched-chain-amino-acid aminotransferase
PGLLGMOK_01962	CDS	207				hypothetical protein
PGLLGMOK_01963	CDS	1026	dusB_1	1.3.1.-		tRNA-dihydrouridine synthase B
PGLLGMOK_01964	CDS	600	rps2_1		COG0052	30S ribosomal protein S2
PGLLGMOK_01965	CDS	1416				hypothetical protein
PGLLGMOK_01966	CDS	417				hypothetical protein
PGLLGMOK_01967	CDS	405				hypothetical protein
PGLLGMOK_01968	CDS	321				hypothetical protein
PGLLGMOK_01969	CDS	504				hypothetical protein
PGLLGMOK_01970	CDS	315				hypothetical protein
PGLLGMOK_01971	CDS	306				hypothetical protein
PGLLGMOK_01972	CDS	705				hypothetical protein
PGLLGMOK_01973	CDS	498				hypothetical protein
PGLLGMOK_01974	CDS	927				hypothetical protein
PGLLGMOK_01975	CDS	396				hypothetical protein
PGLLGMOK_01976	CDS	2379				hypothetical protein
PGLLGMOK_01977	CDS	180				hypothetical protein
PGLLGMOK_01978	CDS	330				hypothetical protein
PGLLGMOK_01979	CDS	528				hypothetical protein
PGLLGMOK_01980	CDS	930				hypothetical protein
PGLLGMOK_01981	CDS	381				hypothetical protein
PGLLGMOK_01982	CDS	570				hypothetical protein
PGLLGMOK_01983	CDS	2823				hypothetical protein
PGLLGMOK_01984	CDS	234				hypothetical protein
PGLLGMOK_01985	CDS	348				hypothetical protein
PGLLGMOK_01986	CDS	549				hypothetical protein
PGLLGMOK_01987	CDS	1113	iolG_5	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
PGLLGMOK_01988	CDS	414				hypothetical protein
PGLLGMOK_01989	CDS	300	ndhI_3	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
PGLLGMOK_01990	CDS	597				hypothetical protein
PGLLGMOK_01991	CDS	1161				hypothetical protein
PGLLGMOK_01992	CDS	711				hypothetical protein
PGLLGMOK_01993	CDS	291				hypothetical protein
PGLLGMOK_01994	CDS	474				hypothetical protein
PGLLGMOK_01995	CDS	165				hypothetical protein
PGLLGMOK_01996	CDS	597				hypothetical protein
PGLLGMOK_01997	CDS	255				hypothetical protein
PGLLGMOK_01998	CDS	456				hypothetical protein
PGLLGMOK_01999	CDS	1284				hypothetical protein
PGLLGMOK_02000	CDS	582				hypothetical protein
PGLLGMOK_02001	CDS	603	folE	3.5.4.16		GTP cyclohydrolase 1
PGLLGMOK_02002	CDS	792				hypothetical protein
PGLLGMOK_02003	CDS	231				hypothetical protein
PGLLGMOK_02004	CDS	642				hypothetical protein
PGLLGMOK_02005	CDS	726	livG_5		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
PGLLGMOK_02006	CDS	804				hypothetical protein
PGLLGMOK_02007	CDS	462				hypothetical protein
PGLLGMOK_02008	CDS	627	leuD_3	4.2.1.33		3-isopropylmalate dehydratase small subunit
PGLLGMOK_02009	CDS	270	hacA_1	4.2.1.114	COG0065	Methanogen homoaconitase large subunit
PGLLGMOK_02010	CDS	669				hypothetical protein
PGLLGMOK_02011	CDS	321				hypothetical protein
PGLLGMOK_02012	CDS	945	hppA1_4	7.2.3.-	COG3808	K(+)-stimulated pyrophosphate-energized sodium pump
PGLLGMOK_02013	CDS	402				hypothetical protein
PGLLGMOK_02014	CDS	765	rnr	3.1.13.1		Ribonuclease R
PGLLGMOK_02015	CDS	2190				hypothetical protein
PGLLGMOK_02016	CDS	729				hypothetical protein
PGLLGMOK_02017	CDS	1110				hypothetical protein
PGLLGMOK_02018	CDS	366			COG1727	50S ribosomal protein L18e
PGLLGMOK_02019	CDS	1011	purQ_2	3.5.1.2		Phosphoribosylformylglycinamidine synthase subunit PurQ
PGLLGMOK_02020	CDS	975	purC_2	6.3.2.6		Phosphoribosylaminoimidazole-succinocarboxamide synthase
PGLLGMOK_02021	CDS	396	purE_2	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
PGLLGMOK_02022	CDS	1350	argH_2	4.3.2.1		Argininosuccinate lyase
PGLLGMOK_02023	CDS	951	gpsA_1	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
PGLLGMOK_02024	CDS	1110	kae1_3	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
PGLLGMOK_02025	CDS	606				hypothetical protein
PGLLGMOK_02026	CDS	567				hypothetical protein
PGLLGMOK_02027	CDS	351	glmU_1	2.7.7.23		Bifunctional protein GlmU
PGLLGMOK_02028	CDS	978	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
PGLLGMOK_02029	CDS	780				hypothetical protein
PGLLGMOK_02030	CDS	945				hypothetical protein
PGLLGMOK_02031	CDS	342				hypothetical protein
PGLLGMOK_02032	CDS	1134				hypothetical protein
PGLLGMOK_02033	tRNA	84				tRNA-Leu(caa)
PGLLGMOK_02034	CDS	669			COG1136	putative ABC transporter ATP-binding protein
PGLLGMOK_02035	CDS	1026		1.1.1.374	COG0673	UDP-N-acetylglucosamine 3-dehydrogenase
PGLLGMOK_02036	CDS	729	rpiA_2	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
PGLLGMOK_02037	tRNA	77				tRNA-Lys(ctt)
PGLLGMOK_02038	CDS	468	rpl1_2			50S ribosomal protein L1
PGLLGMOK_02039	CDS	519				hypothetical protein
PGLLGMOK_02040	CDS	384				hypothetical protein
PGLLGMOK_02041	CDS	246				hypothetical protein
PGLLGMOK_02042	CDS	549				hypothetical protein
PGLLGMOK_02043	CDS	165				hypothetical protein
PGLLGMOK_02044	CDS	204				hypothetical protein
PGLLGMOK_02045	CDS	606				hypothetical protein
PGLLGMOK_02046	CDS	570				hypothetical protein
PGLLGMOK_02047	CDS	408				hypothetical protein
PGLLGMOK_02048	CDS	429				hypothetical protein
PGLLGMOK_02049	CDS	633				hypothetical protein
PGLLGMOK_02050	CDS	96				hypothetical protein
PGLLGMOK_02051	CDS	225				hypothetical protein
PGLLGMOK_02052	CDS	129				hypothetical protein
PGLLGMOK_02053	CDS	216				hypothetical protein
PGLLGMOK_02054	CDS	1011				hypothetical protein
PGLLGMOK_02055	CDS	405				hypothetical protein
PGLLGMOK_02056	CDS	165				hypothetical protein
PGLLGMOK_02057	CDS	273				hypothetical protein
PGLLGMOK_02058	CDS	195				hypothetical protein
PGLLGMOK_02059	CDS	126				hypothetical protein
PGLLGMOK_02060	CDS	264				hypothetical protein
PGLLGMOK_02061	CDS	165				hypothetical protein
PGLLGMOK_02062	CDS	165				hypothetical protein
PGLLGMOK_02063	CDS	261				hypothetical protein
PGLLGMOK_02064	CDS	252				hypothetical protein
PGLLGMOK_02065	CDS	153				hypothetical protein
PGLLGMOK_02066	CDS	165				hypothetical protein
PGLLGMOK_02067	CDS	1881				hypothetical protein
PGLLGMOK_02068	CDS	342				hypothetical protein
PGLLGMOK_02069	CDS	399				hypothetical protein
PGLLGMOK_02070	CDS	558	mobA_2	2.7.7.77		Molybdenum cofactor guanylyltransferase
PGLLGMOK_02071	CDS	1245				hypothetical protein
PGLLGMOK_02072	CDS	540				hypothetical protein
PGLLGMOK_02073	CDS	318				hypothetical protein
PGLLGMOK_02074	CDS	360	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PGLLGMOK_02075	CDS	600				hypothetical protein
PGLLGMOK_02076	CDS	1020				hypothetical protein
PGLLGMOK_02077	CDS	339				hypothetical protein
PGLLGMOK_02078	CDS	93				hypothetical protein
PGLLGMOK_02079	CDS	552	cutA_1	1.2.99.8	COG1529	Glyceraldehyde dehydrogenase large chain
PGLLGMOK_02080	CDS	1068				hypothetical protein
PGLLGMOK_02081	CDS	996				hypothetical protein
PGLLGMOK_02082	CDS	495				hypothetical protein
PGLLGMOK_02083	CDS	519				hypothetical protein
PGLLGMOK_02084	CDS	1428				hypothetical protein
PGLLGMOK_02085	CDS	708				hypothetical protein
PGLLGMOK_02086	CDS	294				hypothetical protein
PGLLGMOK_02087	CDS	225				hypothetical protein
PGLLGMOK_02088	CDS	183				hypothetical protein
PGLLGMOK_02089	CDS	213				hypothetical protein
PGLLGMOK_02090	CDS	975				hypothetical protein
PGLLGMOK_02091	CDS	927				hypothetical protein
PGLLGMOK_02092	CDS	867	malK_5	7.5.2.1		Trehalose/maltose import ATP-binding protein MalK
PGLLGMOK_02093	CDS	636				hypothetical protein
PGLLGMOK_02094	CDS	957				hypothetical protein
PGLLGMOK_02095	CDS	1515	actP_2			Cation/acetate symporter ActP
PGLLGMOK_02096	CDS	984	dapA_2	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
PGLLGMOK_02097	CDS	1833				hypothetical protein
PGLLGMOK_02098	CDS	1242				hypothetical protein
PGLLGMOK_02099	CDS	429				hypothetical protein
PGLLGMOK_02100	CDS	654				hypothetical protein
PGLLGMOK_02101	CDS	846				hypothetical protein
PGLLGMOK_02102	CDS	1134				hypothetical protein
PGLLGMOK_02103	CDS	642		1.2.1.22	COG1012	Lactaldehyde dehydrogenase
PGLLGMOK_02104	CDS	582				hypothetical protein
PGLLGMOK_02105	CDS	579				hypothetical protein
PGLLGMOK_02106	CDS	1242				hypothetical protein
PGLLGMOK_02107	CDS	672				hypothetical protein
PGLLGMOK_02108	CDS	276				hypothetical protein
PGLLGMOK_02109	CDS	1170				hypothetical protein
PGLLGMOK_02110	CDS	429	yqgF_2	3.1.-.-		Putative pre-16S rRNA nuclease
PGLLGMOK_02111	CDS	210				hypothetical protein
PGLLGMOK_02112	CDS	1377				hypothetical protein
PGLLGMOK_02113	CDS	639			COG0668	Small-conductance mechanosensitive channel MscMJ
PGLLGMOK_02114	CDS	180				hypothetical protein
PGLLGMOK_02115	CDS	1242	dpdh	1.5.99.13	COG0665	D-proline dehydrogenase
PGLLGMOK_02116	CDS	1329	gluQ_2	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
PGLLGMOK_02117	CDS	1437				hypothetical protein
PGLLGMOK_02118	CDS	486				hypothetical protein
PGLLGMOK_02119	CDS	327				hypothetical protein
PGLLGMOK_02120	CDS	210				hypothetical protein
PGLLGMOK_02121	CDS	168				hypothetical protein
PGLLGMOK_02122	CDS	525				hypothetical protein
PGLLGMOK_02123	CDS	615	atpE_2		COG1390	V-type ATP synthase subunit E
PGLLGMOK_02124	CDS	1833	atpA_5	7.1.2.2	COG1155	V-type ATP synthase alpha chain
PGLLGMOK_02125	CDS	1386	atpB_8		COG1156	V-type ATP synthase beta chain
PGLLGMOK_02126	CDS	639	atpD_4		COG1394	V-type ATP synthase subunit D
PGLLGMOK_02127	CDS	132				hypothetical protein
PGLLGMOK_02128	CDS	306	atpH_7			ATP synthase subunit c
PGLLGMOK_02129	CDS	462	pyrI_2		COG1781	Aspartate carbamoyltransferase regulatory chain
PGLLGMOK_02130	CDS	930	pyrB_2	2.1.3.2	COG0540	Aspartate carbamoyltransferase
PGLLGMOK_02131	CDS	273				hypothetical protein
PGLLGMOK_02132	CDS	714				hypothetical protein
PGLLGMOK_02133	CDS	1401				hypothetical protein
PGLLGMOK_02134	CDS	255				Single-stranded DNA-binding protein
PGLLGMOK_02135	CDS	504				hypothetical protein
PGLLGMOK_02136	CDS	474				hypothetical protein
PGLLGMOK_02137	CDS	540		3.5.1.124	COG0693	Deglycase
PGLLGMOK_02138	CDS	2694				hypothetical protein
PGLLGMOK_02139	CDS	444				hypothetical protein
PGLLGMOK_02140	CDS	750	rhaD_6	1.1.1.377	COG1028	L-rhamnose 1-dehydrogenase (NADP(+))
PGLLGMOK_02141	CDS	141				hypothetical protein
PGLLGMOK_02142	CDS	879				hypothetical protein
PGLLGMOK_02143	CDS	459				hypothetical protein
PGLLGMOK_02144	CDS	222				hypothetical protein
PGLLGMOK_02145	CDS	900	iolE	4.2.1.44		Inosose dehydratase
PGLLGMOK_02146	CDS	555				hypothetical protein
PGLLGMOK_02147	CDS	225				hypothetical protein
PGLLGMOK_02148	CDS	555				hypothetical protein
PGLLGMOK_02149	CDS	450				hypothetical protein
PGLLGMOK_02150	CDS	1098				hypothetical protein
PGLLGMOK_02151	CDS	408				hypothetical protein
PGLLGMOK_02152	CDS	348				hypothetical protein
PGLLGMOK_02153	CDS	1119	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
PGLLGMOK_02154	CDS	1086				hypothetical protein
PGLLGMOK_02155	CDS	909				hypothetical protein
PGLLGMOK_02156	CDS	321				hypothetical protein
PGLLGMOK_02157	CDS	468				hypothetical protein
PGLLGMOK_02158	CDS	231				hypothetical protein
PGLLGMOK_02159	CDS	525				hypothetical protein
PGLLGMOK_02160	CDS	546				hypothetical protein
PGLLGMOK_02161	tRNA	75				tRNA-Ile(gat)
PGLLGMOK_02162	tRNA	75				tRNA-Ala(tgc)
PGLLGMOK_02163	CDS	537				hypothetical protein
PGLLGMOK_02164	CDS	294				hypothetical protein
PGLLGMOK_02165	CDS	93				hypothetical protein
PGLLGMOK_02166	CDS	747				hypothetical protein
PGLLGMOK_02167	CDS	360				hypothetical protein
PGLLGMOK_02168	CDS	405				hypothetical protein
PGLLGMOK_02169	tRNA	74				tRNA-Arg(tct)
PGLLGMOK_02170	CDS	1053	fdhA_1	1.17.1.9		Formate dehydrogenase subunit alpha
PGLLGMOK_02171	CDS	1068				hypothetical protein
PGLLGMOK_02172	CDS	606				hypothetical protein
PGLLGMOK_02173	CDS	291				hypothetical protein
PGLLGMOK_02174	CDS	411				hypothetical protein
PGLLGMOK_02175	CDS	1044				hypothetical protein
PGLLGMOK_02176	CDS	267				hypothetical protein
PGLLGMOK_02177	CDS	270				hypothetical protein
PGLLGMOK_02178	CDS	582				hypothetical protein
PGLLGMOK_02179	CDS	354				hypothetical protein
PGLLGMOK_02180	CDS	246				hypothetical protein
PGLLGMOK_02181	CDS	261				hypothetical protein
